schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Basket Recommendation with Multi-Intent Translation Graph Neural Network,"Zhiwei Liu, Xiaohan Li, Ziwei Fan, Stephen Guo, Kannan Achan, Philip S. Yu",http://arxiv.org/abs/2010.11419v1,,,2020-10-22T03:52:00,2026-09-10T19:42:30.723001
1.0,RESEARCH_PAPER,Meta-trained agents implement Bayes-optimal agents,"Vladimir Mikulik, Grégoire Delétang, Tom McGrath, Tim Genewein, Miljan Martic, Shane Legg, Pedro A. Ortega",http://arxiv.org/abs/2010.11223v1,,,2020-10-21T18:05:21,2026-09-10T19:42:30.723029
1.0,RESEARCH_PAPER,A Flatter Loss for Bias Mitigation in Cross-dataset Facial Age Estimation,"Ali Akbari, Muhammad Awais, Zhen-Hua Feng, Ammarah Farooq, Josef Kittler",http://arxiv.org/abs/2010.10368v2,,,2020-10-20T15:22:29,2026-09-10T19:42:30.723056
1.0,RESEARCH_PAPER,Where Is the Normative Proof? Assumptions and Contradictions in ML Fairness Research,A. Feder Cooper,http://arxiv.org/abs/2010.10407v3,,,2020-10-20T16:13:46,2026-09-10T19:42:30.723084
1.0,RESEARCH_PAPER,Towards Scalable Distributed Training of Deep Learning on Public Cloud Clusters,"Shaohuai Shi, Xianhao Zhou, Shutao Song, Xingyao Wang, Zilin Zhu, Xue Huang, Xinan Jiang, Feihu Zhou, Zhenyu Guo, Liqiang Xie, Rui Lan, Xianbin Ouyang, Yan Zhang, Jieqian Wei, Jing Gong, Weiliang Lin, Ping Gao, Peng Meng, Xiaomin Xu, Chenyang Guo, Bo Yang, Zhibo Chen, Yongjian Wu, Xiaowen Chu",http://arxiv.org/abs/2010.10458v1,,,2020-10-20T17:16:29,2026-09-10T19:42:30.723114
1.0,RESEARCH_PAPER,Amnesiac Machine Learning,"Laura Graves, Vineel Nagisetty, Vijay Ganesh",http://arxiv.org/abs/2010.10981v1,,,2020-10-21T13:14:17,2026-09-10T19:42:30.723140
1.0,RESEARCH_PAPER,Proximal Policy Gradient: PPO with Policy Gradient,"Ju-Seung Byun, Byungmoon Kim, Huamin Wang",http://arxiv.org/abs/2010.09933v1,,,2020-10-20T00:14:57,2026-09-10T19:42:30.723166
1.0,RESEARCH_PAPER,Improving Generalization in Reinforcement Learning with Mixture Regularization,"Kaixin Wang, Bingyi Kang, Jie Shao, Jiashi Feng",http://arxiv.org/abs/2010.10814v1,,,2020-10-21T08:12:03,2026-09-10T19:42:30.723193
1.0,RESEARCH_PAPER,Improved Runtime Results for Simple Randomised Search Heuristics on Linear Functions with a Uniform Constraint,"Frank Neumann, Mojgan Pourhassan, Carsten Witt",http://arxiv.org/abs/2010.10885v1,,,2020-10-21T10:42:39,2026-09-10T19:42:30.723219
1.0,RESEARCH_PAPER,A Maximum Independent Set Method for Scheduling Earth Observing Satellite Constellations,"Duncan Eddy, Mykel J. Kochenderfer",http://arxiv.org/abs/2008.08446v1,,,2020-08-15T19:32:21,2026-09-10T19:42:30.723245
1.0,RESEARCH_PAPER,Analysis of Social Robotic Navigation approaches: CNN Encoder and Incremental Learning as an alternative to Deep Reinforcement Learning,"Janderson Ferreira, Agostinho A. F. Júnior, Letícia Castro, Yves M. Galvão, Pablo Barros, Bruno J. T. Fernandes",http://arxiv.org/abs/2008.07965v2,,,2020-08-18T14:54:24,2026-09-10T19:42:30.723273
1.0,RESEARCH_PAPER,"Urban Bike Lane Planning with Bike Trajectories: Models, Algorithms, and a Real-World Case Study","Sheng Liu, Zuo-Jun Max Shen, Xiang Ji",http://arxiv.org/abs/2008.09645v1,,,2020-08-21T18:46:51,2026-09-10T19:42:30.723334
1.0,RESEARCH_PAPER,Few-Shot Image Classification via Contrastive Self-Supervised Learning,"Jianyi Li, Guizhong Liu",http://arxiv.org/abs/2008.09942v1,,,2020-08-23T02:24:31,2026-09-10T19:42:30.723384
1.0,RESEARCH_PAPER,Towards a Flexible Embedding Learning Framework,"Chin-Chia Michael Yeh, Dhruv Gelda, Zhongfang Zhuang, Yan Zheng, Liang Gou, Wei Zhang",http://arxiv.org/abs/2009.10989v1,,,2020-09-23T08:00:56,2026-09-10T19:42:30.723434
1.0,RESEARCH_PAPER,Unsupervised Feature Learning for Event Data: Direct vs Inverse Problem Formulation,"Dimche Kostadinov, Davide Scaramuzza",http://arxiv.org/abs/2009.11044v2,,,2020-09-23T10:40:03,2026-09-10T19:42:30.723489
1.0,RESEARCH_PAPER,Understanding Fairness of Gender Classification Algorithms Across Gender-Race Groups,"Anoop Krishnan, Ali Almadan, Ajita Rattani",http://arxiv.org/abs/2009.11491v1,,,2020-09-24T04:56:10,2026-09-10T19:42:30.723538
1.0,RESEARCH_PAPER,On Data Augmentation for Extreme Multi-label Classification,"Danqing Zhang, Tao Li, Haiyang Zhang, Bing Yin",http://arxiv.org/abs/2009.10778v1,,,2020-09-22T19:31:08,2026-09-10T19:42:30.723588
1.0,RESEARCH_PAPER,Behavioral Repertoires for Soft Tensegrity Robots,"Kyle Doney, Aikaterini Petridou, Jacob Karaul, Ali Khan, Geoffrey Liu, John Rieffel",http://arxiv.org/abs/2009.10864v2,,,2020-09-23T00:09:35,2026-09-10T19:42:30.723642
1.0,RESEARCH_PAPER,Online AUC Optimization for Sparse High-Dimensional Datasets,"Baojian Zhou, Yiming Ying, Steven Skiena",http://arxiv.org/abs/2009.10867v1,,,2020-09-23T00:50:01,2026-09-10T19:42:30.723691
1.0,RESEARCH_PAPER,Pruning Convolutional Filters using Batch Bridgeout,"Najeeb Khan, Ian Stavness",http://arxiv.org/abs/2009.10893v1,,,2020-09-23T01:51:47,2026-09-10T19:42:30.723741
1.0,RESEARCH_PAPER,AliMe KG: Domain Knowledge Graph Construction and Application in E-commerce,"Feng-Lin Li, Hehong Chen, Guohai Xu, Tian Qiu, Feng Ji, Ji Zhang, Haiqing Chen",http://arxiv.org/abs/2009.11684v1,,,2020-09-24T13:40:18,2026-09-10T19:42:30.723793
1.0,RESEARCH_PAPER,Enterprise AI Canvas -- Integrating Artificial Intelligence into Business,U. Kerzel,http://arxiv.org/abs/2009.11190v1,,,2020-09-18T07:30:56,2026-09-10T19:42:30.723843
1.0,RESEARCH_PAPER,Scalable Adversarial Attack on Graph Neural Networks with Alternating Direction Method of Multipliers,"Boyuan Feng, Yuke Wang, Xu Li, Yufei Ding",http://arxiv.org/abs/2009.10233v1,,,2020-09-22T00:33:36,2026-09-10T19:42:30.723891
1.0,RESEARCH_PAPER,SQuARE: Semantics-based Question Answering and Reasoning Engine,"Kinjal Basu, Sarat Chandra Varanasi, Farhad Shakerin, Gopal Gupta",http://arxiv.org/abs/2009.10239v1,,,2020-09-22T00:48:18,2026-09-10T19:42:30.723942
1.0,RESEARCH_PAPER,Differentially Private Secure Multi-Party Computation for Federated Learning in Financial Applications,"David Byrd, Antigoni Polychroniadou",http://arxiv.org/abs/2010.05867v1,,,2020-10-12T17:16:27,2026-09-10T19:42:30.723990
1.0,RESEARCH_PAPER,How does Weight Correlation Affect the Generalisation Ability of Deep Neural Networks,"Gaojie Jin, Xinping Yi, Liang Zhang, Lijun Zhang, Sven Schewe, Xiaowei Huang",http://arxiv.org/abs/2010.05983v3,,,2020-10-12T19:18:27,2026-09-10T19:42:30.724039
1.0,RESEARCH_PAPER,Evaluating the Safety of Deep Reinforcement Learning Models using Semi-Formal Verification,"Davide Corsi, Enrico Marchesini, Alessandro Farinelli",http://arxiv.org/abs/2010.09387v1,,,2020-10-19T11:18:06,2026-09-10T19:42:30.724087
1.0,RESEARCH_PAPER,Query-aware Tip Generation for Vertical Search,"Yang Yang, Junmei Hao, Canjia Li, Zili Wang, Jingang Wang, Fuzheng Zhang, Rao Fu, Peixu Hou, Gong Zhang, Zhongyuan Wang",http://arxiv.org/abs/2010.09254v1,,,2020-10-19T06:48:40,2026-09-10T19:42:30.724138
1.0,RESEARCH_PAPER,SMAC: Symbiotic Multi-Agent Construction,"Caleb Wagner, Neel Dhanaraj, Trevor Rizzo, Josue Contreras, Hannan Liang, Gregory Lewin, Carlo Pinciroli",http://arxiv.org/abs/2010.08473v1,,,2020-10-16T16:19:02,2026-09-10T19:42:30.724189
1.0,RESEARCH_PAPER,Multi-Agent Collaboration via Reward Attribution Decomposition,"Tianjun Zhang, Huazhe Xu, Xiaolong Wang, Yi Wu, Kurt Keutzer, Joseph E. Gonzalez, Yuandong Tian",http://arxiv.org/abs/2010.08531v1,,,2020-10-16T17:42:11,2026-09-10T19:42:30.724243
1.0,RESEARCH_PAPER,DOOM: A Novel Adversarial-DRL-Based Op-Code Level Metamorphic Malware Obfuscator for the Enhancement of IDS,"Mohit Sewak, Sanjay K. Sahay, Hemant Rathore",http://arxiv.org/abs/2010.08608v1,,,2020-10-16T19:57:06,2026-09-10T19:42:30.724297
1.0,RESEARCH_PAPER,DIME: An Online Tool for the Visual Comparison of Cross-Modal Retrieval Models,"Tony Zhao, Jaeyoung Choi, Gerald Friedland",http://arxiv.org/abs/2010.09641v1,,,2020-10-19T16:35:30,2026-09-10T19:42:30.724349
1.0,RESEARCH_PAPER,Filtered Batch Normalization,"Andras Horvath, Jalal Al-afandi",http://arxiv.org/abs/2010.08251v1,,,2020-10-16T08:56:57,2026-09-10T19:42:30.724400
1.0,RESEARCH_PAPER,On the Usage of Generative Models for Network Anomaly Detection in Multivariate Time-Series,"Gastón García González, Pedro Casas, Alicia Fernández, Gabriel Gómez",http://arxiv.org/abs/2010.08286v1,,,2020-10-16T10:22:25,2026-09-10T19:42:30.727981
1.0,RESEARCH_PAPER,On the surprising similarities between supervised and self-supervised models,"Robert Geirhos, Kantharaju Narayanappa, Benjamin Mitzkus, Matthias Bethge, Felix A. Wichmann, Wieland Brendel",http://arxiv.org/abs/2010.08377v1,,,2020-10-16T13:28:13,2026-09-10T19:42:30.728284
1.0,RESEARCH_PAPER,Imitation with Neural Density Models,"Kuno Kim, Akshat Jindal, Yang Song, Jiaming Song, Yanan Sui, Stefano Ermon",http://arxiv.org/abs/2010.09808v1,,,2020-10-19T19:38:36,2026-09-10T19:42:30.728427
1.0,RESEARCH_PAPER,Autonomous Control of a Particle Accelerator using Deep Reinforcement Learning,"Xiaoying Pang, Sunil Thulasidasan, Larry Rybarcyk",http://arxiv.org/abs/2010.08141v2,,,2020-10-16T04:02:01,2026-09-10T19:42:30.728514
1.0,RESEARCH_PAPER,Generating Diverse Translation from Model Distribution with Dropout,"Xuanfu Wu, Yang Feng, Chenze Shao",http://arxiv.org/abs/2010.08178v1,,,2020-10-16T05:50:00,2026-09-10T19:42:30.728580
1.0,RESEARCH_PAPER,Emergent and Unspecified Behaviors in Streaming Decision Trees,"Chaitanya Manapragada, Geoffrey I Webb, Mahsa Salehi, Albert Bifet",http://arxiv.org/abs/2010.08199v1,,,2020-10-16T07:02:30,2026-09-10T19:42:30.728644
1.0,RESEARCH_PAPER,Unsupervised Natural Language Inference via Decoupled Multimodal Contrastive Learning,"Wanyun Cui, Guangyu Zheng, Wei Wang",http://arxiv.org/abs/2010.08200v1,,,2020-10-16T07:12:53,2026-09-10T19:42:30.728707
1.0,RESEARCH_PAPER,Deep-HOSeq: Deep Higher Order Sequence Fusion for Multimodal Sentiment Analysis,"Sunny Verma, Jiwei Wang, Zhefeng Ge, Rujia Shen, Fan Jin, Yang Wang, Fang Chen, Wei Liu",http://arxiv.org/abs/2010.08218v1,,,2020-10-16T08:02:11,2026-09-10T19:42:30.728768
1.0,RESEARCH_PAPER,Answer Span Correction in Machine Reading Comprehension,"Revanth Gangi Reddy, Md Arafat Sultan, Efsun Sarioglu Kayi, Rong Zhang, Vittorio Castelli, Avirup Sil",http://arxiv.org/abs/2011.03435v1,,,2020-11-06T15:31:07,2026-09-10T19:42:30.728828
1.0,RESEARCH_PAPER,Learning with Molecules beyond Graph Neural Networks,"Gustav Sourek, Filip Zelezny, Ondrej Kuzelka",http://arxiv.org/abs/2011.03488v1,,,2020-11-06T17:42:42,2026-09-10T19:42:30.728886
1.0,RESEARCH_PAPER,"Graph integration of structured, semistructured and unstructured data for data journalism","Oana Balalau, Catarina Conceiç{ã}o, Helena Galhardas, Ioana Manolescu, Tayeb Merabti, Jingmao You, Youssr Youssef",http://arxiv.org/abs/2007.12488v2,,,2020-07-23T08:55:09,2026-09-10T19:42:30.728943
1.0,RESEARCH_PAPER,Learning through Probing: a decentralized reinforcement learning architecture for social dilemmas,"Nicolas Anastassacos, Mirco Musolesi",http://arxiv.org/abs/1809.10007v2,,,2018-09-26T14:10:13,2026-09-10T19:42:30.728999
1.0,RESEARCH_PAPER,Active Reinforcement Learning: Observing Rewards at a Cost,"David Krueger, Jan Leike, Owain Evans, John Salvatier",http://arxiv.org/abs/2011.06709v2,,,2020-11-13T01:01:13,2026-09-10T19:42:30.729054
1.0,RESEARCH_PAPER,Heterogeneous Graph Collaborative Filtering,"Zekun Li, Yujia Zheng, Shu Wu, Xiaoyu Zhang, Liang Wang",http://arxiv.org/abs/2011.06807v2,,,2020-11-13T08:34:53,2026-09-10T19:42:30.729150
1.0,RESEARCH_PAPER,Fuzzy Stochastic Timed Petri Nets for Causal properties representation,"Alejandro Sobrino, Eduardo C. Garrido-Merchan, Cristina Puente",http://arxiv.org/abs/2011.12075v1,,,2020-11-24T13:22:34,2026-09-10T19:42:30.729216
1.0,RESEARCH_PAPER,Tackling Domain-Specific Winograd Schemas with Knowledge-Based Reasoning and Machine Learning,"Suk Joon Hong, Brandon Bennett",http://arxiv.org/abs/2011.12081v1,,,2020-11-24T13:34:38,2026-09-10T19:42:30.729271
1.0,RESEARCH_PAPER,Supervised Learning Achieves Human-Level Performance in MOBA Games: A Case Study of Honor of Kings,"Deheng Ye, Guibin Chen, Peilin Zhao, Fuhao Qiu, Bo Yuan, Wen Zhang, Sheng Chen, Mingfei Sun, Xiaoqian Li, Siqin Li, Jing Liang, Zhenjie Lian, Bei Shi, Liang Wang, Tengfei Shi, Qiang Fu, Wei Yang, Lanxiao Huang",http://arxiv.org/abs/2011.12582v1,,,2020-11-25T08:45:55,2026-09-10T19:42:30.729328
1.0,RESEARCH_PAPER,"The Geometry of Distributed Representations for Better Alignment, Attenuated Bias, and Improved Interpretability",Sunipa Dev,http://arxiv.org/abs/2011.12465v1,,,2020-11-25T01:04:11,2026-09-10T19:42:30.729385
1.0,RESEARCH_PAPER,Manifold Partition Discriminant Analysis,"Yang Zhou, Shiliang Sun",http://arxiv.org/abs/2011.11521v1,,,2020-11-23T16:33:23,2026-09-10T19:42:30.729444
1.0,RESEARCH_PAPER,Large Scale Multimodal Classification Using an Ensemble of Transformer Models and Co-Attention,"Varnith Chordia, Vijay Kumar BG",http://arxiv.org/abs/2011.11735v1,,,2020-11-23T21:22:54,2026-09-10T19:42:30.729498
1.0,RESEARCH_PAPER,Learning to Resolve Conflicts for Multi-Agent Path Finding with Conflict-Based Search,"Taoan Huang, Bistra Dilkina, Sven Koenig",http://arxiv.org/abs/2012.06005v1,,,2020-12-10T22:44:35,2026-09-10T19:42:30.729654
1.0,RESEARCH_PAPER,Price Suggestion for Online Second-hand Items with Texts and Images,"Liang Han, Zhaozheng Yin, Zhurong Xia, Mingqian Tang, Rong Jin",http://arxiv.org/abs/2012.06008v1,,,2020-12-10T22:50:42,2026-09-10T19:42:30.730402
1.0,RESEARCH_PAPER,Cost-to-Go Function Generating Networks for High Dimensional Motion Planning,"Jinwook Huh, Volkan Isler, Daniel D. Lee",http://arxiv.org/abs/2012.06023v1,,,2020-12-10T23:38:53,2026-09-10T19:42:30.731033
1.0,RESEARCH_PAPER,Provable Defense against Privacy Leakage in Federated Learning from Representation Perspective,"Jingwei Sun, Ang Li, Binghui Wang, Huanrui Yang, Hai Li, Yiran Chen",http://arxiv.org/abs/2012.06043v1,,,2020-12-08T20:42:12,2026-09-10T19:42:30.731284
1.0,RESEARCH_PAPER,Approches quantitatives de l'analyse des pr{é}dictions en traduction automatique neuronale (TAN),"Maria Zimina-Poirot, Nicolas Ballier, Jean-Baptiste Yunès",http://arxiv.org/abs/2012.05541v1,,,2020-12-10T09:31:59,2026-09-10T19:42:30.731435
1.0,RESEARCH_PAPER,Equivalent Causal Models,Sander Beckers,http://arxiv.org/abs/2012.05603v1,,,2020-12-10T11:43:35,2026-09-10T19:42:30.731585
1.0,RESEARCH_PAPER,Scalable and interpretable rule-based link prediction for large heterogeneous knowledge graphs,"Simon Ott, Laura Graf, Asan Agibetov, Christian Meilicke, Matthias Samwald",http://arxiv.org/abs/2012.05750v1,,,2020-12-10T15:36:47,2026-09-10T19:42:30.731736
1.0,RESEARCH_PAPER,Deliberative and Conceptual Inference in Service Robots,"Luis A. Pineda, Noé Hernández, Arturo Rodríguez, Ricardo Cruz, Gibrán Fuentes",http://arxiv.org/abs/2012.07121v1,,,2020-12-13T18:30:15,2026-09-10T19:42:30.731831
1.0,RESEARCH_PAPER,Learning Contextual Causality from Time-consecutive Images,"Hongming Zhang, Yintong Huo, Xinran Zhao, Yangqiu Song, Dan Roth",http://arxiv.org/abs/2012.07138v1,,,2020-12-13T20:24:48,2026-09-10T19:42:30.731904
1.0,RESEARCH_PAPER,"Revisiting ""Qualitatively Characterizing Neural Network Optimization Problems""",Jonathan Frankle,http://arxiv.org/abs/2012.06898v1,,,2020-12-12T20:01:33,2026-09-10T19:42:30.731968
1.0,RESEARCH_PAPER,GAN-based Recommendation with Positive-Unlabeled Sampling,"Yao Zhou, Jianpeng Xu, Jun Wu, Zeinab Taghavi Nasrabadi, Evren Korpeoglu, Kannan Achan, Jingrui He",http://arxiv.org/abs/2012.06901v1,,,2020-12-12T20:08:51,2026-09-10T19:42:30.732026
1.0,RESEARCH_PAPER,OPAC: Opportunistic Actor-Critic,"Srinjoy Roy, Saptam Bakshi, Tamal Maharaj",http://arxiv.org/abs/2012.06555v1,,,2020-12-11T18:33:35,2026-09-10T19:42:30.732082
1.0,RESEARCH_PAPER,Learning Multi-Arm Manipulation Through Collaborative Teleoperation,"Albert Tung, Josiah Wong, Ajay Mandlekar, Roberto Martín-Martín, Yuke Zhu, Li Fei-Fei, Silvio Savarese",http://arxiv.org/abs/2012.06738v1,,,2020-12-12T05:43:43,2026-09-10T19:42:30.732140
1.0,RESEARCH_PAPER,Biased Models Have Biased Explanations,"Aditya Jain, Manish Ravula, Joydeep Ghosh",http://arxiv.org/abs/2012.10986v1,,,2020-12-20T18:09:45,2026-09-10T19:42:30.732226
1.0,RESEARCH_PAPER,A Single Iterative Step for Anytime Causal Discovery,"Raanan Y. Rohekar, Yaniv Gurwicz, Shami Nisimov, Gal Novik",http://arxiv.org/abs/2012.07513v2,,,2020-12-14T13:46:01,2026-09-10T19:42:30.732286
1.0,RESEARCH_PAPER,Detecting Insincere Questions from Text: A Transfer Learning Approach,"Ashwin Rachha, Gaurav Vanmane",http://arxiv.org/abs/2012.07587v1,,,2020-12-07T15:03:48,2026-09-10T19:42:30.732341
1.0,RESEARCH_PAPER,"Infrastructure for Artificial Intelligence, Quantum and High Performance Computing","William Gropp, Sujata Banerjee, Ian Foster",http://arxiv.org/abs/2012.09303v1,,,2020-12-16T22:41:24,2026-09-10T19:42:30.732396
1.0,RESEARCH_PAPER,Series Saliency: Temporal Interpretation for Multivariate Time Series Forecasting,"Qingyi Pan, Wenbo Hu, Jun Zhu",http://arxiv.org/abs/2012.09324v1,,,2020-12-16T23:48:00,2026-09-10T19:42:30.732451
1.0,RESEARCH_PAPER,Computational principles of intelligence: learning and reasoning with neural networks,Abel Torres Montoya,http://arxiv.org/abs/2012.09477v1,,,2020-12-17T10:03:26,2026-09-10T19:42:30.732506
1.0,RESEARCH_PAPER,Bandit-based Communication-Efficient Client Selection Strategies for Federated Learning,"Yae Jee Cho, Samarth Gupta, Gauri Joshi, Osman Yağan",http://arxiv.org/abs/2012.08009v1,,,2020-12-14T23:35:03,2026-09-10T19:42:30.732562
1.0,RESEARCH_PAPER,"General Policies, Serializations, and Planning Width","Blai Bonet, Hector Geffner",http://arxiv.org/abs/2012.08033v2,,,2020-12-15T01:33:59,2026-09-10T19:42:30.732617
1.0,RESEARCH_PAPER,Efficient Clustering from Distributions over Topics,"Carlos Badenes-Olmedo, Jose-Luis Redondo García, Oscar Corcho",http://arxiv.org/abs/2012.08206v1,,,2020-12-15T10:52:19,2026-09-10T19:42:30.734404
1.0,RESEARCH_PAPER,Can Transformers Reason About Effects of Actions?,"Pratyay Banerjee, Chitta Baral, Man Luo, Arindam Mitra, Kuntal Pal, Tran C. Son, Neeraj Varshney",http://arxiv.org/abs/2012.09938v1,,,2020-12-17T21:12:58,2026-09-10T19:42:30.734825
1.0,RESEARCH_PAPER,Binomial Tails for Community Analysis,"Omid Madani, Thanh Ngo, Weifei Zeng, Sai Ankith Averine, Sasidhar Evuru, Varun Malhotra, Shashidhar Gandham, Navindra Yadav",http://arxiv.org/abs/2012.09968v1,,,2020-12-17T23:04:10,2026-09-10T19:42:30.734961
1.0,RESEARCH_PAPER,Building domain specific lexicon based on TikTok comment dataset,Hao Jiaxiang,http://arxiv.org/abs/2012.08773v1,,,2020-12-16T07:26:43,2026-09-10T19:42:30.735043
1.0,RESEARCH_PAPER,Polynomial-Time Algorithms for Counting and Sampling Markov Equivalent DAGs,"Marcel Wienöbst, Max Bannach, Maciej Liśkiewicz",http://arxiv.org/abs/2012.09679v1,,,2020-12-17T15:47:15,2026-09-10T19:42:30.735109
1.0,RESEARCH_PAPER,Building and Using Personal Knowledge Graph to Improve Suicidal Ideation Detection on Social Media,"Lei Cao, Huijun Zhang, Ling Feng",http://arxiv.org/abs/2012.09123v1,,,2020-12-16T18:09:32,2026-09-10T19:42:30.735170
1.0,RESEARCH_PAPER,An Improved Simulation Model for Pedestrian Crowd Evacuation,"Danial A. Muhammed, Tarik A. Rashid, Abeer Alsadoon, Nebojsa Bacanin, Polla Fattah, Mokhtar Mohammadi, Indradip Banerjee",http://arxiv.org/abs/2012.09135v1,,,2020-12-04T18:25:03,2026-09-10T19:42:30.735227
1.0,RESEARCH_PAPER,KompaRe: A Knowledge Graph Comparative Reasoning System,"Lihui Liu, Boxin Du, Heng Ji, Hanghang Tong",http://arxiv.org/abs/2011.03189v1,,,2020-11-06T04:57:37,2026-09-10T19:42:30.735281
1.0,RESEARCH_PAPER,Improving Commonsense Question Answering by Graph-based Iterative Retrieval over Multiple Knowledge Sources,"Qianglong Chen, Feng Ji, Haiqing Chen, Yin Zhang",http://arxiv.org/abs/2011.02705v1,,,2020-11-05T08:50:43,2026-09-10T19:42:30.735335
1.0,RESEARCH_PAPER,Architecture Agnostic Neural Networks,"Sabera Talukder, Guruprasad Raghavan, Yisong Yue",http://arxiv.org/abs/2011.02712v2,,,2020-11-05T09:04:07,2026-09-10T19:42:30.735389
1.0,RESEARCH_PAPER,Learning Generalizable Physiological Representations from Large-scale Wearable Data,"Dimitris Spathis, Ignacio Perez-Pozuelo, Soren Brage, Nicholas J. Wareham, Cecilia Mascolo",http://arxiv.org/abs/2011.04601v1,,,2020-11-09T17:56:03,2026-09-10T19:42:30.735442
1.0,RESEARCH_PAPER,Differentially Private Synthetic Data: Applied Evaluations and Enhancements,"Lucas Rosenblatt, Xiaoyan Liu, Samira Pouyanfar, Eduardo de Leon, Anuj Desai, Joshua Allen",http://arxiv.org/abs/2011.05537v1,,,2020-11-11T04:03:08,2026-09-10T19:42:30.735502
1.0,RESEARCH_PAPER,Parameterized Explainer for Graph Neural Network,"Dongsheng Luo, Wei Cheng, Dongkuan Xu, Wenchao Yu, Bo Zong, Haifeng Chen, Xiang Zhang",http://arxiv.org/abs/2011.04573v1,,,2020-11-09T17:15:03,2026-09-10T19:42:30.735556
